brand,model,engine,battery_capacity,horse_power,top_speed,performance,price,fuel_type,seats,torque
kia,telluride sx prestige,3.8l v6,3778.0,291,240,7.0,52000.0,petrol,7,355.0
peugeot,508 hybrid4,hybrid i4 + electric motor,1598.0,300,235,6.0,47000.0,hybrid,5,520.0
kia,ev6 gt performance,electric motor,77.4,577,260,3.5,65000.0,electric,5,740.0
kia,niro sx touring,1.6l 4-cylinder hybrid,1591.0,139,180,10.5,34500.0,hybrid,5,265.0
kia,carnival sx prestige,3.5l v6,3500.0,290,220,8.0,47000.0,petrol,8,355.0
kia,seltos sx turbo,1.6l turbocharged 4-cylinder,1591.0,175,210,7.5,32000.0,petrol,5,264.0
kia,forte ex premium,2.0l 4-cylinder,1999.0,147,190,9.2,22500.0,petrol,5,179.0
kia,soul ex designer edition,2.0l 4-cylinder,1999.0,147,190,9.5,23500.0,petrol,5,179.0
kia,rio s,1.6l 4-cylinder,1591.0,120,180,10.3,17500.0,petrol,5,151.0
kia,rio 5-door s,1.6l 4-cylinder,1591.0,120,180,10.3,18000.0,petrol,5,151.0
kia,soul s,2.0l 4-cylinder,1999.0,147,190,9.5,20500.0,petrol,5,179.0
kia,seltos lx,2.0l 4-cylinder,1999.0,146,190,9.2,23000.0,petrol,5,179.0
peugeot,3008 hybrid4,hybrid i4+ electric motor,1599.0,300,235,6.0,45000.0,hybrid,5,520.0
kia,sorento hybrid ex,1.6l hybrid turbocharged 4-cylinder,1591.0,227,200,7.9,47000.0,hybrid,7,352.0
kia,telluride lx,3.8l v6,3778.0,291,240,7.0,41500.0,petrol,7,355.0
kia,carnival mpv ex,3.5l v6,3500.0,290,220,8.0,43500.0,petrol,8,355.0
kia,ev6 awd gt-line,electric motor,77.4,320,230,5.0,60000.0,electric,5,450.0
kia,forte gt turbo,1.6l turbocharged 4-cylinder,1591.0,201,200,6.5,25500.0,petrol,5,264.0
kia,soul gt designer edition,2.0l 4-cylinder,1999.0,147,190,9.5,23000.0,petrol,5,179.0
kia,seltos x-line turbo,1.6l turbocharged 4-cylinder,1591.0,175,210,7.5,30000.0,petrol,5,264.0
peugeot,e-2008 gt,electric motor,50.0,136,200,8.5,40000.0,electric,5,260.0
kia,telluride limited edition,3.8l v6,3778.0,291,240,7.0,53000.0,petrol,7,355.0
kia,stinger gt-line,2.5l turbocharged 4-cylinder,2500.0,300,270,5.0,50000.0,petrol,5,422.0
kia,carnival special edition,3.5l v6,3500.0,290,220,8.0,45500.0,petrol,8,355.0
kia,niro sx hybrid,1.6l hybrid turbocharged 4-cylinder,1591.0,139,180,10.5,36000.0,hybrid,5,265.0
kia,ev6 first edition awd,electric motor,77.4,320,230,5.0,62000.0,electric,5,450.0
kia,sorento x-pro hybrid,1.6l hybrid turbocharged 4-cylinder,1591.0,227,200,7.8,49000.0,hybrid,7,352.0
kia,forte limited edition,2.0l 4-cylinder,1999.0,147,190,9.2,22500.0,petrol,5,179.0
bugatti,chiron,8.0l quad-turbo w16,7993.0,1500,420,2.5,3000000.0,petrol,2,1600.0
bugatti,chiron pur sport,8.0l quad-turbo w16,7993.0,1500,350,2.3,3300000.0,petrol,2,1600.0
bugatti,chiron super sport,8.0l quad-turbo w16,7993.0,1600,490,2.4,3500000.0,petrol,2,1600.0
bugatti,chiron sport,8.0l quad-turbo w16,7993.0,1500,420,2.4,3300000.0,petrol,2,1600.0
bugatti,chiron noire,8.0l quad-turbo w16,7993.0,1500,420,2.5,3300000.0,petrol,2,1600.0
bugatti,divo,8.0l quad-turbo w16,7993.0,1500,380,2.4,5800000.0,petrol,2,1600.0
bugatti,centodieci,8.0l quad-turbo w16,7993.0,1600,380,2.4,9000000.0,petrol,2,1600.0
bugatti,la voiture noire,8.0l quad-turbo w16,7993.0,1500,420,2.5,18000000.0,petrol,2,1600.0
bugatti,bolide,8.0l quad-turbo w16,7993.0,1850,500,2.2,4500000.0,petrol,2,1600.0
bugatti,mistral,8.0l quad-turbo w16,7993.0,1600,420,2.4,5000000.0,petrol,2,1600.0
volvo,volvo fh,13.0l i6 turbo diesel,13000.0,540,120,15.0,120000.0,diesel,2,2600.0
volvo,volvo fh16,16.1l i6 turbo diesel,16100.0,750,120,14.5,160000.0,diesel,2,3500.0
volvo,volvo fm,12.8l i6 turbo diesel,12800.0,460,110,16.0,100000.0,diesel,2,2200.0
volvo,volvo fmx,13.0l i6 turbo diesel,13000.0,500,110,16.5,110000.0,diesel,2,2500.0
volvo,volvo vnl,12.8l i6 turbo diesel,12800.0,500,120,15.0,125000.0,diesel,2,2400.0
volvo,volvo vnr,12.8l i6 turbo diesel,12800.0,400,110,17.0,95000.0,diesel,2,1800.0
volvo,volvo vhd,12.8l i6 turbo diesel,12800.0,500,100,18.0,120000.0,diesel,2,2500.0
volvo,volvo fe,7.7l i6 turbo diesel,7700.0,280,90,20.0,85000.0,diesel,2,1200.0
volvo,volvo fl,5.1l i4 turbo diesel,5100.0,180,80,22.0,75000.0,diesel,2,800.0
jaguar land rover,jaguar f-type,v6 / v8 petrol,2995.0,335,260,5.1,70000.0,petrol,2,450.0
jaguar land rover,jaguar xe,i4 petrol,1999.0,250,250,6.5,45000.0,petrol,5,365.0
jaguar land rover,jaguar xf,i4 petrol,1999.0,250,250,6.5,50000.0,petrol,5,365.0
jaguar land rover,jaguar xj,v6 petrol,2995.0,300,250,6.0,85000.0,petrol,5,400.0
jaguar land rover,jaguar e-pace,i4 petrol,1999.0,200,230,7.0,50000.0,petrol,5,430.0
jaguar land rover,jaguar i-pace,electric (dual motor),90.0,400,200,4.8,70000.0,electric,5,696.0
jaguar land rover,jaguar f-pace,i4 petrol / v6 petrol,1999.0,250,230,7.2,55000.0,petrol,5,365.0
jaguar land rover,jaguar x-type,i4 petrol,1998.0,160,215,9.0,40000.0,petrol,5,215.0
jaguar land rover,jaguar f-pace r-dynamic,i4 petrol / v6 petrol,1999.0,340,250,5.4,65000.0,petrol,5,480.0
jaguar land rover,jaguar xe r-dynamic,i4 petrol,1999.0,340,250,5.4,60000.0,petrol,5,450.0
jaguar land rover,jaguar f-type svr,v8 petrol,5000.0,575,320,3.7,120000.0,petrol,2,700.0
jaguar land rover,jaguar i-pace electric performance,electric (dual motor),90.0,400,200,4.5,85000.0,electric,5,696.0
jaguar land rover,jaguar f-pace svr,v8 petrol,5000.0,550,283,4.0,85000.0,petrol,5,700.0
jaguar land rover,jaguar xe s,i4 petrol,1999.0,340,250,5.3,55000.0,petrol,5,450.0
jaguar land rover,jaguar xf r-dynamic,i4 petrol / v6 petrol,1999.0,340,250,5.4,65000.0,petrol,5,480.0
jaguar land rover,jaguar xj lwb (long wheelbase),v6 petrol,2995.0,300,250,6.0,90000.0,petrol,5,400.0
jaguar land rover,jaguar f-type heritage edition,v8 petrol,5000.0,550,300,3.9,110000.0,petrol,2,680.0
jaguar land rover,jaguar e-pace s,i4 petrol,1999.0,200,230,7.0,50000.0,petrol,5,430.0
jaguar land rover,jaguar i-pace hse,electric (dual motor),90.0,400,200,4.5,90000.0,electric,5,696.0
jaguar land rover,jaguar f-type v8 r,v8 petrol,5000.0,550,300,3.9,100000.0,petrol,2,680.0
jaguar land rover,jaguar f-type r-dynamic,i4 petrol / v6 petrol,1999.0,300,250,5.1,70000.0,petrol,2,400.0
jaguar land rover,jaguar xe p300 r-dynamic,i4 petrol,1999.0,300,250,5.5,55000.0,petrol,5,400.0
jaguar land rover,jaguar xf sportbrake,i4 petrol / v6 petrol,1999.0,250,250,6.5,60000.0,petrol,5,400.0
jaguar land rover,jaguar i-pace ev400 hse,electric (dual motor),90.0,400,200,4.5,85000.0,electric,5,696.0
jaguar land rover,jaguar f-pace s 30t awd,i4 petrol,1999.0,247,225,6.4,60000.0,petrol,5,365.0
jaguar land rover,jaguar e-pace r-dynamic,i4 petrol,1999.0,246,230,6.8,55000.0,petrol,5,430.0
jaguar land rover,jaguar xj50,v6 petrol,2995.0,300,250,6.0,80000.0,petrol,5,400.0
jaguar land rover,jaguar f-type 75th anniversary edition,v8 petrol,5000.0,550,300,3.9,100000.0,petrol,2,680.0
jaguar land rover,jaguar f-pace s awd,i4 petrol / v6 petrol,1999.0,340,250,5.4,65000.0,petrol,5,480.0
jaguar land rover,jaguar xe se,i4 petrol,1999.0,250,240,6.2,50000.0,petrol,5,365.0
jaguar land rover,jaguar f-type v6 s convertible,v6 petrol,2995.0,380,280,4.8,80000.0,petrol,2,460.0
jaguar land rover,jaguar xe r-sport awd,i4 petrol / v6 petrol,1999.0,300,250,5.5,55000.0,petrol,5,400.0
jaguar land rover,jaguar xf portfolio awd,i4 petrol / v6 petrol,1999.0,340,250,5.4,60000.0,petrol,5,450.0
jaguar land rover,jaguar f-type coupe r,v8 petrol,5000.0,550,300,3.9,100000.0,petrol,2,680.0
jaguar land rover,jaguar i-pace first edition,electric (dual motor),90.0,400,200,4.5,85000.0,electric,5,696.0
jaguar land rover,jaguar f-pace prestige awd,i4 petrol / v6 petrol,1999.0,340,250,5.4,65000.0,petrol,5,480.0
jaguar land rover,jaguar xj supercharged,v8 petrol,5000.0,510,280,4.2,90000.0,petrol,5,625.0
jaguar land rover,jaguar f-type p450 awd,v8 petrol,5000.0,450,290,4.0,90000.0,petrol,2,600.0
jaguar land rover,jaguar f-pace p400e plug-in hybrid,i4 petrol + electric motor,1999.0,398,220,5.1,75000.0,hybrid in plug,5,640.0
jaguar land rover,jaguar f-type p300 coupe,i4 petrol,1999.0,300,250,5.5,60000.0,petrol,2,400.0
acura,nsx type s,twin-turbo v6 hybrid,3493.0,600,307,2.9,157000.0,hybrid,2,666.0
acura,tlx pmc edition,v6,3500.0,290,250,5.7,62000.0,petrol,5,362.0
acura,mdx advance,v6,3500.0,290,190,6.0,60000.0,petrol,7,362.0
acura,rdx technology,i4 turbocharged,1500.0,272,210,6.6,45000.0,petrol,5,400.0
acura,ilx premium,i4,2400.0,201,200,6.6,30000.0,petrol,5,180.0
acura,tlx a-spec,v6,3500.0,290,250,5.7,50000.0,petrol,5,362.0
acura,rdx sh-awd,i4 turbocharged,1500.0,272,210,6.6,50000.0,petrol,5,400.0
acura,mdx sh-awd,v6,3500.0,290,190,6.0,55000.0,petrol,7,362.0
acura,rdx platinum elite,i4 turbocharged,1500.0,272,210,6.6,55000.0,petrol,5,400.0
acura,tlx a-spec sedan,v6,3500.0,290,250,5.7,50000.0,petrol,5,362.0
acura,tlx 2.4l,inline-4,2400.0,206,210,6.0,35000.0,petrol,5,247.0
acura,mdx hybrid,v6 hybrid,3500.0,321,190,6.0,55000.0,hybrid,7,335.0
acura,rdx hybrid,inline-4 hybrid,1500.0,247,210,6.6,50000.0,hybrid,5,400.0
acura,ilx technology package,inline-4,2400.0,201,200,6.6,30000.0,petrol,5,180.0
acura,nsx gt3 (track version),twin-turbo v6 hybrid,3493.0,500,300,3.0,150000.0,hybrid,2,600.0
acura,rdx turbo awd,inline-4 turbocharged,1500.0,272,210,6.6,45000.0,petrol,5,400.0
acura,tlx 3.5l v6,v6,3500.0,290,250,5.7,50000.0,petrol,5,362.0
acura,ilx special edition,inline-4,2400.0,201,200,6.6,30000.0,petrol,5,180.0
acura,mdx sh-awd w/technology package,v6,3500.0,290,190,6.0,55000.0,petrol,7,362.0
acura,nsx 3.5l hybrid coupe,twin-turbo v6 hybrid,3493.0,537,307,2.9,157000.0,hybrid,2,666.0
acura,mdx elite,v6,3500.0,290,190,6.0,58000.0,petrol,7,362.0
acura,tlx v6 advance,v6,3500.0,290,250,5.7,46000.0,petrol,5,362.0
acura,nsx carbon edition,twin-turbo v6 hybrid,3493.0,537,307,2.9,157000.0,hybrid,2,666.0
acura,rdx turbo sh-awd,turbocharged i4,1500.0,272,210,6.6,42000.0,petrol,5,400.0
acura,ilx technology plus,inline-4,2400.0,201,200,6.6,28000.0,petrol,5,180.0
acura,tlx type s pmc edition,turbocharged v6,3000.0,355,250,5.1,54000.0,petrol,5,480.0
acura,mdx sport hybrid,v6 hybrid,3500.0,321,190,6.0,52000.0,hybrid,7,335.0
peugeot,208,inline-4,1199.0,82,180,10.5,22000.0,petrol,5,160.0
peugeot,2008,inline-4,1199.0,100,190,9.0,25000.0,petrol,5,205.0
peugeot,301,inline-4,1598.0,115,185,10.0,23500.0,petrol,5,150.0
peugeot,308,inline-4,1598.0,130,200,8.0,28000.0,petrol,5,230.0
peugeot,3008,inline-4,1598.0,180,210,7.5,32000.0,petrol,5,400.0
peugeot,5008,inline-4,1998.0,165,200,9.5,35000.0,diesel,7,400.0
peugeot,508,inline-4,1998.0,180,235,8.0,35500.0,petrol,5,300.0
peugeot,partner,diesel i4,1560.0,75,160,12.0,22500.0,diesel,5,200.0
peugeot,expert,diesel i4,1997.0,120,180,10.0,30000.0,diesel,3,300.0
peugeot,boxer,diesel i4,2200.0,140,160,11.0,32000.0,diesel,3,340.0
peugeot,e-208,electric motor,50.0,136,150,8.1,35000.0,electric,5,260.0
peugeot,e-2008,electric motor,50.0,136,150,8.5,38000.0,electric,5,260.0
peugeot,208 gti,inline-4,1598.0,208,230,6.5,28000.0,petrol,5,300.0
peugeot,308 gti,inline-4,1598.0,270,250,6.0,35000.0,petrol,5,330.0
peugeot,508 pse (peugeot sport engineered),hybrid i4,1598.0,360,250,5.2,55000.0,hybrid,5,520.0
peugeot,308 allure,inline-4,1199.0,130,205,9.3,25000.0,petrol,5,230.0
peugeot,2008 allure,inline-4,1199.0,130,200,9.7,27000.0,petrol,5,230.0
peugeot,3008 allure,inline-4,1499.0,180,210,8.0,30000.0,petrol,5,250.0
peugeot,5008 allure,inline-4,1499.0,180,200,8.5,33000.0,petrol,7,250.0
peugeot,508 allure,inline-4,1499.0,180,225,8.0,35000.0,petrol,5,250.0
peugeot,3008 gt,inline-4,1598.0,200,220,7.5,35000.0,petrol,5,280.0
peugeot,508 gt,inline-4,1598.0,225,235,6.8,40000.0,petrol,5,300.0
peugeot,3008 gt hybrid,hybrid i4,1598.0,300,235,6.0,45000.0,hybrid,5,400.0
peugeot,5008 gt hybrid,hybrid i4,1598.0,300,210,6.5,48000.0,hybrid,7,400.0
peugeot,208 allure premium,inline-4,1199.0,130,200,9.5,28000.0,petrol,5,230.0
peugeot,partner tepee,inline-4,1560.0,100,170,12.0,25000.0,diesel,5,260.0
peugeot,expert l2h1,inline-4,1997.0,120,160,13.0,30000.0,diesel,3,320.0
peugeot,boxer l2h2,inline-4,2200.0,130,140,14.0,35000.0,diesel,3,350.0
peugeot,208 pse (peugeot sport engineered),hybrid i4,1598.0,225,250,5.5,45000.0,hybrid,5,360.0
peugeot,308 pse,hybrid i4,1598.0,360,250,5.0,55000.0,hybrid,5,520.0
peugeot,508 pse,hybrid i4,1598.0,360,250,5.2,60000.0,hybrid,5,520.0
peugeot,3008 pse,hybrid i4,1598.0,300,235,6.0,50000.0,hybrid,5,400.0
peugeot,2008 active,inline-4,1199.0,100,190,11.2,22000.0,petrol,5,205.0
peugeot,3008 active,inline-4,1499.0,130,200,10.0,30000.0,petrol,5,240.0
peugeot,5008 active,inline-4,1499.0,130,190,10.5,33000.0,petrol,7,240.0
peugeot,3008 allure premium,inline-4,1499.0,130,200,9.8,32000.0,petrol,5,240.0
peugeot,5008 allure premium,inline-4,1499.0,130,190,10.2,35000.0,petrol,7,240.0
peugeot,3008 gt line,inline-4,1598.0,180,210,8.5,35000.0,petrol,5,250.0
peugeot,5008 gt line,inline-4,1598.0,180,200,9.0,38000.0,petrol,7,250.0
peugeot,2008 gt,inline-4,1199.0,130,200,9.3,25000.0,petrol,5,230.0
peugeot,5008 gt,inline-4,1598.0,180,210,8.2,40000.0,petrol,7,250.0
peugeot,508 sw (station wagon),inline-4,1598.0,180,220,8.4,35000.0,petrol,5,300.0
peugeot,508 saloon,inline-4,1598.0,180,210,8.6,37000.0,petrol,5,300.0
peugeot,308 saloon,inline-4,1199.0,130,200,9.0,28000.0,petrol,5,230.0
peugeot,301 sedan,inline-4,1199.0,82,180,12.0,20000.0,petrol,5,115.0
peugeot,208 sedan,inline-4,1199.0,100,190,11.2,22000.0,petrol,5,205.0
ford,fusion (mondeo),1.5l ecoboost / 2.0l hybrid,1500.0,160,220,7.5,25000.0,hybrid petrol,5,200.0
ford,taurus,3.5l v6 / 2.0l ecoboost,2000.0,200,220,6.5,30000.0,petrol,5,300.0
ford,fiesta,1.0l ecoboost / 1.5l,1000.0,85,200,7.0,15000.0,petrol,5,130.0
ford,focus,1.0l ecoboost / 1.5l / 2.0l,1000.0,120,220,6.5,20000.0,petrol,5,150.0
ford,ka+,1.2l petrol,1200.0,70,165,10.5,12000.0,petrol,5,100.0
ford,ecosport,1.0l turbo inline-3 / 2.0l,1000.0,123,180,9.0,20000.0,petrol,5,170.0
ford,escape (kuga),1.5l ecoboost / 2.5l hybrid,1500.0,181,190,7.5,25000.0,hybrid petrol,5,230.0
ford,edge,2.0l ecoboost / 2.7l v6,2000.0,250,200,6.5,35000.0,petrol,5,400.0
ford,explorer,2.3l ecoboost / 3.0l v6,2300.0,300,200,6.0,35000.0,petrol,7,420.0
ford,expedition,3.5l ecoboost / 5.4l v8,3500.0,375,180,6.5,50000.0,petrol,8,650.0
ford,bronco,2.3l ecoboost / 2.7l v6,2300.0,275,200,7.5,30000.0,petrol,4,400.0
ford,bronco sport,1.5l ecoboost / 2.0l ecoboost,1500.0,181,185,7.0,26000.0,petrol,5,250.0
ford,f-150,3.3l v6 / 5.0l v8 / 3.5l ecoboost,3300.0,290,200,5.0,35000.0,diesel petrol,5,400.0
ford,f-250 super duty,6.2l v8 / 7.3l v8 / 6.7l turbo-diesel,6200.0,385,180,6.5,40000.0,diesel petrol,5,700.0
ford,f-350 super duty,6.7l turbo-diesel / 7.3l v8,6700.0,450,180,7.0,45000.0,diesel,5,1.0
ford,maverick,2.5l hybrid / 2.0l ecoboost,2500.0,191,180,6.5,22000.0,hybrid petrol,5,250.0
ford,ranger,2.3l turbo inline-4 / 2.7l v6,2300.0,270,180,6.0,25000.0,diesel petrol,5,400.0
ford,mustang mach-e,electric motor,68.0,290,180,3.5,43000.0,electric,5,430.0
ford,f-150 lightning,electric motor,98.0,452,180,4.5,40000.0,electric,5,1051.0
ford,escape hybrid,2.5l inline-4 + electric,2500.0,200,180,7.7,28000.0,hybrid,5,210.0
ford,explorer hybrid,3.3l v6 + electric,3300.0,318,180,7.5,50000.0,hybrid,7,500.0
ford,mustang,5.0l v8,5000.0,450,250,4.3,55000.0,petrol,4,530.0
ford,gt,3.5l twin-turbo v6,3500.0,660,348,3.0,500000.0,petrol,2,746.0
ford,focus st,2.3l turbo inline-4,2300.0,280,250,5.7,30000.0,petrol,5,420.0
ford,fiesta st,1.5l turbo inline-3,1500.0,200,230,6.5,23000.0,petrol,5,290.0
ford,bronco raptor,3.0l twin-turbo v6,3000.0,400,220,5.5,70000.0,petrol,4,583.0
ford,ranger raptor,2.7l twin-turbo v6,2700.0,392,200,6.0,45000.0,petrol,5,583.0
ford,f-150 raptor,3.5l twin-turbo v6,3500.0,450,200,5.0,70000.0,petrol,5,691.0
ford,puma,turbocharged inline-3,1000.0,123,191,9.6,28000.0,petrol,5,200.0
ford,territory,turbocharged inline-4,1500.0,140,180,11.0,32000.0,petrol,5,225.0
ford,everest,turbocharged inline-4,2000.0,210,190,10.5,52000.0,diesel,7,500.0
ford,flex,naturally aspirated v6,3500.0,287,200,7.9,31000.0,petrol,7,345.0
ford,transit,ecoblue turbo diesel,2000.0,170,160,12.0,43455.0,diesel,15,405.0
ford,transit connect,inline-4 gasoline engine,2000.0,162,175,10.5,29365.0,petrol,7,200.0
ford,f-450 super duty,turbocharged v8 diesel,6700.0,475,165,8.5,61625.0,diesel,6,1.0
ford,f-550 super duty,turbocharged v8 diesel,6700.0,475,165,8.8,64540.0,diesel,6,1.0
ford,mustang shelby gt500,supercharged v8,5200.0,760,290,3.5,79420.0,petrol,2,847.0
ford,mustang shelby gt350,naturally aspirated v8,5200.0,526,280,4.0,59140.0,petrol,2,582.0
ford,f-150 platinum,turbocharged v6,3500.0,400,180,6.5,64695.0,petrol,5,678.0
ford,f-150 limited,turbocharged v6,3500.0,450,190,6.1,84910.0,petrol,5,678.0
ford,explorer platinum,turbocharged v6,3000.0,400,230,6.0,56505.0,petrol,7,563.0
ford,expedition king ranch,turbocharged v6,3500.0,440,210,6.8,79560.0,petrol,8,691.0
ford,transit custom,ecoblue turbo diesel,2000.0,130,160,12.5,35000.0,diesel,9,385.0
ford,e-series cutaway,v8 gasoline engine,7300.0,350,140,13.0,36000.0,petrol,2,569.0
ford,transit chassis cab,ecoblue turbo diesel,2000.0,170,160,11.5,37000.0,diesel,2,405.0
ford,transit electric (e-transit),electric motor,89.0,266,140,9.0,52000.0,electric,12,430.0
ford,explorer plug-in hybrid,v6 hybrid + electric motor,3000.0,457,225,6.0,53000.0,hybrid,7,825.0
ford,maverick hybrid,i4 hybrid,2500.0,191,180,7.8,25000.0,hybrid,5,210.0
ford,mustang (2024),v8 gasoline engine,5000.0,450,250,4.5,60000.0,petrol,4,570.0
ford,ranger (2024),i4 turbo diesel,2000.0,210,180,8.0,40000.0,diesel,5,500.0
ford,escape plug-in hybrid (2024),i4 hybrid,2500.0,221,190,7.5,38000.0,hybrid,5,210.0
ford,bronco (2024),v6 ecoboost,2700.0,310,200,6.7,45000.0,petrol,5,542.0
ford,explorer (2024),v6 turbocharged,3000.0,400,230,5.9,55000.0,petrol,7,563.0
mitsubishi,mirage,1.2l mivec,1200.0,78,170,12.0,16000.0,petrol,5,100.0
mitsubishi,mirage g4,1.2l mivec,1200.0,78,170,12.0,17000.0,petrol,5,100.0
mitsubishi,outlander,2.5l 4-cylinder,2500.0,181,190,9.5,28000.0,petrol,7,245.0
mitsubishi,outlander phev,2.4l hybrid,2400.0,248,170,10.5,39000.0,hybrid,5,300.0
mitsubishi,eclipse cross,1.5l turbo,1500.0,152,180,9.8,25000.0,petrol,5,250.0
mitsubishi,asx (outlander sport),2.0l mivec,2000.0,148,190,10.0,23000.0,petrol,5,197.0
mitsubishi,pajero,3.2l diesel turbo,3200.0,189,180,10.5,40000.0,diesel,7,441.0
mitsubishi,pajero sport,2.4l diesel turbo,2400.0,181,180,11.0,35000.0,diesel,7,430.0
mitsubishi,triton (l200),2.4l diesel turbo,2400.0,181,177,10.5,25000.0,diesel,5,430.0
mitsubishi,lancer evolution x,2.0l turbocharged,2000.0,291,240,5.0,40000.0,petrol,5,407.0
mitsubishi,i-miev (electric),electric motor,16.0,66,130,15.0,23000.0,electric,4,196.0
mitsubishi,xpander,1.5l mivec,1500.0,105,170,13.5,20000.0,petrol,7,141.0
mitsubishi,delica d:5,2.2l diesel turbo,2200.0,145,175,11.0,35000.0,diesel,7,360.0
mitsubishi,colt,1.1l / 1.5l mivec,1100.0,75,180,9.0,15000.0,petrol,5,100.0
mitsubishi,grandis,2.4l mivec,2400.0,165,190,11.0,25000.0,petrol,7,217.0
mitsubishi,outlander black edition,2.5l 4-cylinder,2500.0,181,190,9.5,32000.0,petrol,7,245.0
mitsubishi,outlander sel,2.5l 4-cylinder,2500.0,181,190,9.5,31000.0,petrol,7,245.0
mitsubishi,outlander se,2.5l 4-cylinder,2500.0,181,190,9.5,29000.0,petrol,7,245.0
mitsubishi,eclipse cross black edition,1.5l turbo,1500.0,152,180,9.8,28000.0,petrol,5,250.0
mitsubishi,asx exceed,2.0l mivec,2000.0,148,190,10.0,26000.0,petrol,5,197.0
mitsubishi,triton athlete,2.4l diesel turbo,2400.0,181,177,10.5,27000.0,diesel,5,430.0
mitsubishi,pajero final edition,3.2l diesel turbo,3200.0,189,180,10.5,45000.0,diesel,7,441.0
mitsubishi,l200 barbarian x,2.4l diesel turbo,2400.0,181,177,10.5,30000.0,diesel,5,430.0
mitsubishi,space star,1.2l mivec,1200.0,78,170,12.0,15000.0,petrol,5,100.0
mitsubishi,lancer ex,1.6l mivec / 2.0l,1600.0,117,200,10.0,20000.0,petrol,5,154.0
mitsubishi,montero sport,2.4l diesel turbo,2400.0,181,180,11.0,35000.0,diesel,7,430.0
mitsubishi,attrage,1.2l mivec,1200.0,78,170,12.5,15000.0,petrol,5,100.0
mitsubishi,rvr se,2.0l mivec,2000.0,148,190,10.5,23000.0,petrol,5,197.0
mitsubishi,delica van,2.0l diesel / 2.2l diesel,2000.0,145,175,11.5,30000.0,diesel,7,360.0
mitsubishi,lancer glx,1.6l mivec,1600.0,115,190,11.5,17000.0,petrol,5,154.0
mitsubishi,pajero gls,3.2l diesel turbo,3200.0,189,180,10.5,45000.0,diesel,7,441.0
mitsubishi,xpander cross,1.5l mivec,1500.0,105,170,12.0,20000.0,petrol,7,141.0
mitsubishi,eclipse cross phev,2.4l phev,2400.0,188,180,10.5,35000.0,hybrid in plug,5,199.0
mitsubishi,outlander es,2.5l 4-cylinder,2500.0,181,190,9.5,28000.0,petrol,7,245.0
mitsubishi,montero glx,2.4l diesel turbo,2400.0,181,180,11.0,35000.0,diesel,7,430.0
mitsubishi,triton glx-r,2.4l diesel turbo,2400.0,181,177,10.5,27000.0,diesel,5,430.0
mitsubishi,asx dynamic,2.0l mivec,2000.0,148,190,10.0,25000.0,petrol,5,197.0
mitsubishi,mirage es,1.2l mivec,1200.0,78,170,12.5,15000.0,petrol,5,100.0
mitsubishi,outlander le,2.5l 4-cylinder,2500.0,181,190,9.5,30000.0,petrol,7,245.0
mitsubishi,space runner,1.8l mivec,1800.0,140,185,10.5,20000.0,petrol,5,170.0
mitsubishi,toppo bj,0.7l 3-cylinder,660.0,52,130,15.0,10000.0,petrol,4,60.0
mitsubishi,chariot,2.0l mivec,2000.0,140,185,10.5,20000.0,petrol,7,170.0
mitsubishi,lancer se limited,2.0l mivec,2000.0,148,200,10.0,20000.0,petrol,5,197.0
mitsubishi,pajero swb (short wheel base),3.2l diesel turbo,3200.0,189,180,10.5,45000.0,diesel,5,441.0
mitsubishi,delica space gear,2.4l petrol,2400.0,145,170,13.0,30000.0,petrol,7,206.0
mitsubishi,i (kei car),0.7l 3-cylinder,660.0,64,130,15.5,12000.0,petrol,4,94.0
mitsubishi,dion,2.0l 4-cylinder,2000.0,135,180,11.5,15000.0,petrol,7,181.0
mitsubishi,airtrek,2.4l 4-cylinder,2400.0,160,190,11.0,20000.0,petrol,5,214.0
mitsubishi,ek space,0.7l 3-cylinder,660.0,52,130,15.0,10000.0,petrol,4,60.0
mitsubishi,ek x,0.7l 3-cylinder,660.0,64,140,13.5,12000.0,petrol,4,94.0
mitsubishi,colt czc convertible,1.5l turbocharged,1500.0,147,200,9.5,25000.0,petrol,4,210.0
mitsubishi,galant fortis,2.0l mivec,2000.0,154,200,10.0,18000.0,petrol,5,200.0
mitsubishi,endeavor,3.8l v6,3800.0,225,190,9.5,28000.0,petrol,5,343.0
mitsubishi,grand lancer,1.8l mivec,1800.0,138,190,11.5,20000.0,petrol,5,173.0
mitsubishi,sigma,3.0l v6,3000.0,210,220,8.5,35000.0,petrol,5,270.0
mitsubishi,town box,0.7l 3-cylinder,660.0,48,120,16.0,10000.0,petrol,4,60.0
mazda,mazda3,2.0l skyactiv-g,2000.0,155,200,8.9,22000.0,petrol,5,213.0
mazda,mazda3 hatchback,2.5l skyactiv-g,2500.0,186,210,8.3,24000.0,petrol,5,252.0
mazda,mazda6,2.5l turbocharged,2500.0,250,240,6.4,27000.0,petrol,5,420.0
mazda,cx-3,2.0l skyactiv-g,2000.0,146,180,9.5,21000.0,petrol,5,197.0
mazda,cx-30,2.5l skyactiv-g,2500.0,186,204,8.7,23000.0,petrol,5,252.0
mazda,cx-5,2.5l skyactiv-g,2500.0,187,200,8.8,26000.0,petrol,5,252.0
mazda,cx-50,2.5l turbocharged,2500.0,256,220,6.9,29000.0,petrol,5,434.0
